页码,微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数
64,4901426423925931,N0B6Ggtjt,阿堵传神,2023-05-14 22:29:46,归根结底，世界是年轻人的#寻美上海##寻美中国##遇见艺术##审美疗愈##阿苏日记# 上海，未来的青年发展型城市，加油，前途无量！ 第四届上海创新创业青年50人论坛新闻通气会举行。上海要建设成为青年发展型城市，上海要成为青年创新创业热土。5月13日，第四届上海创新创业青年50人论坛新闻通气会上公布 ...全文,0,0,0
65,4901414495327640,N0ANrmlXG,改个别人都不知道的名字,2023-05-14 21:42:22,P1-2:母亲节快乐呀朴甜的蛋糕我的爱 P3-4:意外获得话剧票一张，周五的晚上放松一下吧🤓 P5-9:小猫咪永远最疗愈，让ee吸一吸（呸 一嘴毛 ,0,0,1
65,4901413102293483,N0ALc9CDF,李丹妮小甜橙,2023-05-14 21:36:50,不再期盼ta人对自己的关心   而是永远永远相信自己、爱护自己、释放自己、安慰自己、宽恕自己、偏袒自己。不管身处多小的或多空旷的空间，都给自己留下独自享受、疗愈、狂欢、复盘、休息的驿站。大不了，可以走出去，去隐入人群里、去走到天地中间的旷野里、去大声歌唱，抽风。         总之，一切的一 ...全文,0,0,0
65,4901411387610200,N0AIqvVLa,亲爱的暖叔,2023-05-14 21:30:01,渐渐明白，很多话说了也是白说，生活的常态大多是沉默。 每个人都有自己的路要走，各有晦暗和皎洁，过多的抱怨和负能量，只能给自己和他人徒增烦恼。一颗平和淡然的心，是走过世事沧桑，看遍人情冷暖，试着接纳与拥抱。谁都无法始终一帆风顺，重要的，如何疗愈和释怀。  -  晚安，我是暖叔 一 ...全文,2,0,3
65,4901410838415238,N0AHxzjbE,我只是个小传说,2023-05-14 21:27:50,果达#金泰妍一番可爱#  一颗真心和温暖的手 你的笑多疗愈 让人生也苏醒 人美心善我泰妍姐欧尼金价耶布达 #金泰妍时装秀露肩造型# ,0,0,9
65,4901408518439629,N0ADNzpx3,可爱多ya1220,2023-05-14 21:18:37,每个人都有生命的维度，为什么要比较。 总是用别人跟我比较，别人很好，那你找别人去当亲人吧！在你们眼里所有人都比我好。你们一句轻飘飘的话，需要我用数倍的勇气来治愈，总是在打压我为数不多的自信，可是这些碎如颗粒般的自信也需要我用无数的夜晚和眼泪，几近崩溃的自我否定和自我矛盾中疗愈。言 ...全文,0,1,1
65,4901403099926317,N0Av3FEhT,陈青W_,2023-05-14 20:57:05,每到一个新地方都喜欢看道路两旁的绿植 从小坐车就喜欢坐靠窗边的 就是想看看除了家门口以外的所有新鲜事 景 植被的绿很疗愈  有时也会提前下车  只是为了慢下来去好好感受  车里的匆匆一眼和慢下脚步去感受 幸福感真不一样 ,0,0,0
65,4901395230886122,N0Ain3Iwi,鱼尾纹总是微笑的,2023-05-14 20:25:49,作为一个歌唱者，也许就是求两件事。一是好歌，二是知音。 遇到或者创作出好的歌曲，用自己的理性与感性，用自己的价值观，用自己的人生阅历去演绎好一首歌，其实是在传递自己对世界的认知与期许，若这首歌唱出来可以遇到知音，激发出非常具有深度的共鸣，唱进对方的骨髓与灵魂，获得洗涤心灵与疗愈精 ...全文,0,0,0
65,4901394110222406,N0Agz0VRc,巨型申有娜,2023-05-14 20:21:22,ntx  中字｜By the river （金序现，我的精神疗愈师 巨型申有娜的微博视频 ,5,5,20
65,4901370136106507,N0zDTpCA3,华静践行笔记,2023-05-14 18:46:06,希望妈妈的生命，尽可能的保持在好的状态。她最近情绪会有一些暴躁，有时候会对爸爸发脾气，大多是因为她身体的不适。  项目的收入发下来了，2万块，看到这个数字的时候，心是被戳了一下，有一丢丢难受，花了几天的时间，才把自己疗愈。  最近的功课做的，还算精进。  但愿我的心，可以越发的清净，但 ...全文,0,0,1
66,4901364104693801,N0zuajH4t,格力高中国,2023-05-14 18:22:08,#格式健康 重寻美好# 2023，我们要吃得更健康，玩得更治愈！Glico式千百种健康生活，以“美味与健康”的方式呈现。   它是一日三餐的百变快乐滋味；或是沐浴自然的轻松户外时光；亦或是醇享惬意的自我疗愈....用运动、健身、旅行等多样精彩的生活方式，去拥抱“千百种”人生可能！“健康的每一天，充实 ...全文,36,63,51
66,4901042284663214,N0r76jz78,王老师周易,2023-05-13 21:03:20,老子：能静下来的人身体绝对健康！  本文转自爱疗愈   01  宇宙万有的一切活动是动态，太阳、月亮、万物都在动。这个世界如果不动就毁了、空了。  我们认为这是死亡了，其实不是死亡，死亡仍是一个动态。世界上有没有一个真正的静止状态呢？没有。  从物理、生理，还是思想等方面看，没有完全的静态。 ...全文,249,8,267
66,4900908884821892,N0nDWkeos,乔伊君,2023-05-13 12:13:15,乔伊赠书 【第868期 “王小波诞辰九宫格” 任选3本】“我这一生决不会向虚无投降。我会一直战斗到死。”#王小波#          在与生活的这场战役中，我们难免会“生病”和“受伤”，每当这种时刻，王小波的文字总会化为疗愈伤口的魔法良药。          如果你也曾在迷茫与困 ...全文,163,67,64
66,4900934406902797,N0oj6sXJr,華堅馮力士,2023-05-13 13:54:40,【#转发赠书# 】“我这一生决不会向虚无投降。我会一直战斗到死。”  在与生活的这场战役中，我们难免会“生病”和“受伤”，每当这种时刻，王小波的文字总会化为疗愈伤口的魔法良药。 如果你也曾在迷茫与困顿中挣扎，厌倦一成不变和无趣； 如果你也向往理性与自由的指引，渴望拥抱热烈和诗意…… 那么 ...全文,94,26,38
66,4900327592298015,N08wn9DOL,不知名浪漫少女,2023-05-11 21:43:24,今日牢骚： 1️⃣我哭死！和我导聊天真的很疗愈心情！ 2️⃣是谁这么自恋把自己简历放学位论文里？ 3️⃣4️⃣他走过我正在走的路所以很懂共情式安慰。 ,0,7,6
67,4900326786992457,N08v4tl3z,江苏新闻,2023-05-11 21:40:12,【#聆听这个声音助你一夜好梦#】阳澄湖半岛旅游度假区位于苏州工业园区，三面环水、风光旖旎。音昱水中天位于度假区东南角，形似凤凰。在这里能体验到许多健康生活方式。主播@SunQ孙倩 体验了有助于放松和助眠的颂钵疗愈，放慢呼吸，身心放松，晚上可以睡个好觉了。 江苏新闻的微博视频 #游遍江苏# ,6,1,9
67,4900142195150926,N03HllBZs,海蓝博士,2023-05-11 09:26:42,幸福家庭践行Day 11  在家中，父母是大海，孩子是海上行驶的小船。  当大海平静了，小船无论怎样都不会翻船。  疗愈原生家庭的创伤，不仅是为了自己的幸福，更是为了我们儿孙的人生。  如果你的生活也有痛，千万不要默默承受，只有成长和改变，才能绝地重生。 ,8,0,23
67,4899993595155744,MFXhZlDfa,你若是徒劳再不用记起苦恼,2023-05-10 23:36:13,对们玄学是一个持续增加敬畏的心态，刚才和我的疗愈师通电话，她说她要先做一些准备，问一问看现在能不能开始srt。 半分钟后，她：啊……你今天去什么地方了吗？ 我：没有，就在天津，跨区也算吗？ 她：不是这种，你身上跟了一个东西。 此时我刚从室外街道上一个黑暗的角落走出来，在那待了四十分钟， ...全文,0,2,0
67,4899636618200484,MFO0dypjS,Tang_-Tang,2023-05-09 23:57:43,前几年，对身边的人很失望，对自己也很失望，对别人失望的原因是，觉得他们没有和我一样的同理心，对自己失望的原因是，为什么要期待别人有同理心？这个情绪反复了还蛮久，后来很忙，忙到没有时间去难过，才发现，自己疗愈好了自己。 这两年，突然无事可做，再也不用提心吊胆，再也不用孤立无助，我也 ...全文,0,0,1
67,4899224405678934,MFDhmnPlI,盧聲聲小醫生,2023-05-08 20:39:44,【W坐丨X型腿】大多數小朋友的體態異常，都可以通過這樣輕柔旋轉皮膚的手法，得到很好的康復。所謂“玄府气管受精府”，毛孔玄府，玄即是黑，黑屬腎精，腎即主骨。所以治骨先調皮，治皮即調骨。 杭州·问安中医(中北馆) 盧聲聲小醫生的微博视频 ,33,20,90
67,4899221956205551,MFDdpq2lx,塔莎的花园,2023-05-08 20:30:00,植物是真正的心理疗愈师，每次花开的时候都觉得身心松弛。 如果有烦心事，可以去花园走走，闻闻花香或者做些修剪的工作，感受美好的自然环境，相信我，会对你有帮助。 #春日限定美好家# 园艺 塔莎的花园 ,6,10,77
68,4898552239620718,MFlNdEmMS,思念宁de庭,2023-05-07 00:08:47,这时间还在外面 现在才要回家 昨天去朋友家雇孩子 明明已经雇了我姐孩子 晚上又跑去雇朋友的 我是天生雇孩子的命吗 不过看着他们 觉得疗愈  晚安啊。 棚友们 ,0,2,1
68,4898495817585828,MFkkdvPq4,曹与安,2023-05-06 20:24:35,唉，这个爸爸啊，跟他自己以前比是好很多，起码五一我和姐回去的时候一天三顿都是他忙活，也没少操心家里，可那个酒瘾就是改不掉，留瘫痪在床的我妈一人在家，出去喝酒了平时阿姨在家也就罢了，这让我妈不得度分去年啊！在外的我们只能干着急！！！时间能疗愈一切，也能冲淡一切！这夫妻之情似乎也 ...全文,0,0,0
68,4898463199007638,MFjtBBNiu,羊几只兔,2023-05-06 18:14:58,虽然已经说过无数遍了但还是要再说一次 套曲真的全部超级仙！每首都是艺术品的程度！不知道听什么的时候 点开套主页随机播放一首都是直击心灵的好听！是真正能让你一秒沉浸其中的曲子！不管你处在什么情绪下 套曲里总有一首符合你现在精神状态的曲子！真的特别疗愈心灵！我的词汇太匮乏了 除了好听 不 ...全文,0,0,0
68,4898449978032838,MFj8hxHHU,-请立即充电,2023-05-06 17:22:26,人生无常  订好机票买好游戏奖励自己终于要了结最后一个心事，然后作为唯一一个倒霉蛋被挂了 刚被大理的蓝天白云绿树电动车疗愈，正在小院子里吃着云南菜，就收到了第二天下午要二辩的消息 第一次答辩的时候忘记带在雍和宫请的手串，昨天晚上对着云里奇怪的光许愿也忘了要祈祷二辩通过，然 ...全文,0,10,16
68,4898354238063112,MFgDRxPAc,安迪斯晨风,2023-05-06 11:02:00,#转发赠书# Day 776，只抽铁粉，转+关，抽3位读者获得《#创伤30讲#》1本。  走出心理阴影，重塑强大内心。著名心理学家施琪嘉温暖分享、@壹心理 爆款课程《#创伤30讲#》正式上市！脑科学+医学+心理学，科学定制疗愈方案，帮你从看见到自疗，超越创伤对我们的影响，发展出属于我们自己的人生。   ...全文,126,42,48
68,4897940202848330,MF5S4bWYO,钥灵溪,2023-05-05 07:36:45,我梦见在一个学校里面 然后校霸：是学校的继承人 有一个不是自愿来到这个学校的转校生 校霸一开始欺负她，后来又格外优待她 但是校霸一族有怪病 就是会陷于水深火热之中 他们就偶尔会集体躲在一个很大的地下室疗伤 然后这个女转校生有一天就带了一桶水，去地下室把水泼在校霸身上，他们就神奇的疗愈了 ...全文,0,0,0
68,4896744859241974,MEAM5CMg6,灬默筱筱,2023-05-02 00:26:54,#疗愈 #bilibili[超话]##bilibili#心理学这不是你的错第二部分-核心语言地图篇-核心怨言 灬默筱筱的微博视频 ,0,0,0
69,4891570609848920,MCqawFk9y,文通天下,2023-04-17 17:46:16,#转发赠书 种自己的花，爱自己的宇宙！漫画家@燕七 心理治愈类漫画 《我越来越喜欢自己了》上市啦！这是漫画家燕七的全新心理治愈漫画集，240页暖心疗愈故事，对于焦虑的人，她告诉你如何呵护自己的情绪，她对单身的年轻人说，你的快乐才是最重要的！允许自己偶尔不在状态，不再纠结焦虑，不过度内 ...全文,65,59,60
69,4891092775076929,MCdJPliJX,SHAHD-STUDIO,2023-04-16 10:07:32,好喜欢沿着海边奔跑呀！听着海浪声，脚踩在发烫的沙子上，这样的感觉轻易地就疗愈我了。我非常喜欢这套照片，玫粉色衬着一望无际深蓝色的海真的好漂亮 而且我发现发现泡泡袖和乐福鞋搭配着穿就有一种说不出的可可爱爱 宝们都要好好享受周末哦～这样新的一周才会更加精彩地开始 ,2,32,267
69,4890478572474253,MBXLbanFj,XYSELECTED,2023-04-14 17:26:55,歌手@何洁 佩戴#xyselected# 自然疗愈系列项链 耳骨夹 戒指 ,0,2,15
69,4888071771784214,MAX9f7u9E,syannn__,2023-04-08 02:03:09,铃芽之旅  不知不觉的后劲有点大  从bgm配上画面开始震慑住 加上现实突发因素 眼泪簌簌持续了几个小时  喜欢治愈的台词 喜欢唯美的明月夜空 喜欢最最可爱的すずめ 喜欢铃芽的疗愈历程 往门与常世 不仅有生与死 还藏着女主的我执 充满孩性的大臣是最单纯无私的神明  男主与三脚椅是旅行的开始 宿命的链 ...全文,0,0,0
69,4887923037831901,MAThlwRqZ,空罐头公主_,2023-04-07 16:12:07,我永远不会在恋爱关系里向另外一个人索取过分的情绪价值。恋爱，这种脆弱的人际关系，根本无法承担起这么厚重的风险。不是因为不爱，而是因为我知道我活着的唯一目的是修炼一个坚毅开朗的自己。我勇敢，我才敢爱你。我尊重你，我们才会获得长久稳固的关系。 爱如果能疗愈你的苦难过往，那是爱最大的附 ...全文,0,3,6
69,4886957139955349,MAu9rFLQ9,圆缺imperfect,2023-04-05 00:14:00,最近一直在思考品牌的方向和产品的原型，如何通过科技和美学为用户创造疗愈人心的美好作品。机缘巧合聆听了黑川雅之关于对美的最新思考，比看先生的书更醍醐灌顶。关于“群”的审美意识的形成，混沌的思想，以及亚洲天人合一的哲学观，是每个人都能感同身受的。产品已经远远过剩了，但审美才刚刚开始， ...全文,0,0,0
69,4884174601979664,MzjLu8j04,朱泉雨先生,2023-03-28 07:57:11,疗愈真言___高维能量如是说        朱泉雨  高维能量如是说 随时随地  你都可以对自己和他人 默念或大声说：  对不起/请原谅/谢谢您/我爱您  就这样简单  对不起/请原谅/谢谢您/我爱您  就这样管用  对不起/请原谅/谢谢您/我爱您  2023年3月27日07：50橄榄家园 ,1,18,27
